enrollment_date,gender,age,enrollment_status,aadhaar_generated,region_code,district
2024-08-31,Other,14,Generated,True,KA-BLR,Lucknow
2026-03-21,Male,55,Verified,False,KA-BLR,New Delhi
2026-03-09,Female,65,Generated,True,MH-NSK,Lucknow
2024-12-13,Female,70,Verified,False,TN-CHN,Pune
2024-10-04,Male,26,Generated,True,TN-CBE,Mysuru
2025-02-25,Male,24,Generated,True,KA-MYS,New Delhi
2024-06-09,Other,53,Rejected,False,KA-BLR,Bengaluru
2025-10-02,Male,78,Generated,True,UP-LKO,Coimbatore
2026-02-08,Female,85,Rejected,False,UP-AGR,Mysuru
2025-01-27,Female,16,Verified,False,UP-LKO,Pune
2025-08-25,Male,57,Rejected,False,TN-CHN,Lucknow
2025-09-02,Female,42,Pending,False,MH-PUN,Agra
2025-07-14,Other,71,Verified,False,UP-AGR,Agra
2024-12-10,Male,41,Verified,False,KA-BLR,Lucknow
2024-04-27,Female,41,Pending,False,MH-PUN,Mysuru
2025-12-03,Other,91,Verified,False,KA-MYS,New Delhi
2024-06-08,Other,54,Generated,True,TN-CBE,Mysuru
2025-06-01,Other,89,Rejected,False,UP-LKO,Lucknow
2024-04-18,Other,89,Rejected,False,UP-AGR,Mumbai
2025-10-30,Male,53,Rejected,False,MH-MUM,Agra
2024-09-23,Male,14,Verified,False,MH-PUN,Lucknow
2025-07-14,Female,88,Rejected,False,UP-LKO,New Delhi
2025-11-24,Male,53,Rejected,False,TN-CBE,Mumbai
2025-08-09,Other,38,Generated,True,TN-CHN,Lucknow
2025-12-21,Other,5,Verified,False,UP-AGR,Bengaluru
2025-01-08,Male,49,Rejected,False,KA-MYS,Mysuru
2024-04-26,Female,79,Generated,True,MH-NSK,Mysuru
2026-02-28,Male,59,Verified,False,UP-LKO,Coimbatore
2025-04-25,Female,14,Verified,False,DL-NDL,Agra
2025-02-15,Other,45,Pending,False,MH-NSK,Agra
2025-06-04,Female,72,Verified,False,UP-LKO,Bengaluru
2026-04-04,Female,41,Verified,False,DL-NDL,Agra
2024-09-01,Female,58,Verified,False,KA-BLR,New Delhi
2025-06-08,Male,21,Verified,False,TN-CBE,Bengaluru
2024-09-17,Other,77,Pending,False,KA-BLR,Chennai
2024-07-09,Other,95,Generated,True,KA-MYS,Mysuru
2026-02-24,Male,9,Verified,False,TN-CHN,Bengaluru
2025-04-20,Other,90,Verified,False,MH-PUN,Chennai
2026-03-07,Male,47,Rejected,False,MH-PUN,Pune
2026-04-13,Male,84,Verified,False,KA-MYS,Lucknow
2025-11-01,Male,32,Verified,False,UP-LKO,Agra
2025-03-12,Other,73,Rejected,False,KA-MYS,Pune
2025-11-11,Female,72,Generated,True,KA-MYS,Mysuru
2025-02-04,Other,24,Rejected,False,UP-LKO,Agra
2026-01-25,Other,82,Generated,True,KA-BLR,Chennai
2025-03-16,Other,43,Verified,False,TN-CHN,Agra
2024-05-22,Male,15,Generated,True,TN-CHN,Chennai
2026-03-14,Female,48,Verified,False,TN-CBE,Bengaluru
2025-05-18,Male,57,Generated,True,MH-PUN,Bengaluru
2024-12-13,Female,49,Generated,True,TN-CHN,Lucknow
2024-06-12,Female,36,Generated,True,MH-NSK,Lucknow
2024-05-24,Male,61,Verified,False,DL-NDL,Pune
2024-07-25,Male,72,Generated,True,TN-CHN,Bengaluru
2024-11-27,Male,59,Verified,False,UP-LKO,Chennai
2026-04-16,Male,54,Verified,False,MH-MUM,Chennai
2024-06-02,Male,53,Generated,True,UP-LKO,Chennai
2025-11-11,Male,74,Rejected,False,TN-CBE,Nashik
2025-08-20,Male,70,Verified,False,TN-CHN,Mysuru
2024-05-08,Other,57,Verified,False,DL-NDL,Mysuru
2025-11-12,Male,78,Generated,True,UP-LKO,New Delhi
2025-11-18,Male,61,Rejected,False,MH-MUM,Bengaluru
2026-02-21,Female,34,Rejected,False,UP-AGR,Coimbatore
2024-09-22,Other,40,Verified,False,DL-NDL,Nashik
2026-03-22,Male,90,Pending,False,MH-NSK,Nashik
2024-04-20,Other,43,Verified,False,MH-MUM,Nashik
2025-09-30,Male,51,Verified,False,DL-NDL,Agra
2025-11-22,Other,55,Verified,False,KA-BLR,Chennai
2024-06-11,Male,87,Verified,False,MH-MUM,Coimbatore
2024-08-15,Male,37,Pending,False,DL-NDL,Coimbatore
2026-01-21,Other,38,Verified,False,TN-CBE,Bengaluru
2024-05-16,Female,87,Rejected,False,UP-LKO,Coimbatore
2025-08-28,Male,7,Generated,True,TN-CBE,Agra
2025-08-22,Male,53,Rejected,False,UP-AGR,Mumbai
2026-01-09,Female,20,Rejected,False,UP-LKO,Mysuru
2025-10-03,Female,25,Verified,False,KA-BLR,Mysuru
2026-01-28,Other,20,Verified,False,MH-MUM,Coimbatore
2026-01-17,Male,60,Generated,True,UP-LKO,Bengaluru
2025-02-13,Male,11,Verified,False,KA-MYS,Bengaluru
2024-05-12,Other,31,Generated,True,KA-BLR,Nashik
2024-12-15,Male,53,Generated,True,TN-CBE,Lucknow
2025-12-09,Male,29,Verified,False,TN-CBE,New Delhi
2024-06-14,Male,68,Verified,False,MH-MUM,Mysuru
2025-04-01,Female,84,Verified,False,UP-AGR,Chennai
2024-05-08,Other,40,Pending,False,UP-LKO,Lucknow
2025-07-29,Female,65,Verified,False,MH-NSK,Lucknow
2025-10-23,Other,82,Verified,False,MH-NSK,New Delhi
2024-09-12,Other,80,Verified,False,MH-NSK,Mumbai
2024-07-10,Female,53,Verified,False,MH-MUM,Chennai
2024-12-31,Other,54,Verified,False,MH-PUN,Nashik
2024-08-12,Male,35,Verified,False,DL-NDL,Nashik
2025-03-02,Male,66,Generated,True,MH-MUM,Lucknow
2026-04-14,Other,66,Verified,False,MH-MUM,Mysuru
2024-04-25,Other,39,Verified,False,KA-BLR,Bengaluru
2024-07-23,Male,37,Rejected,False,MH-NSK,Lucknow
2025-01-09,Female,14,Rejected,False,DL-NDL,Mumbai
2025-06-02,Female,73,Verified,False,UP-AGR,Coimbatore
2025-12-05,Female,67,Verified,False,UP-AGR,Chennai
2024-04-27,Male,40,Verified,False,DL-NDL,Mumbai
2026-03-02,Male,32,Verified,False,KA-BLR,Mumbai
2025-11-24,Female,46,Verified,False,MH-PUN,Mumbai
2024-10-24,Female,22,Verified,False,MH-PUN,Bengaluru
2025-01-22,Other,12,Generated,True,KA-MYS,Coimbatore
2024-08-09,Other,37,Rejected,False,DL-NDL,Bengaluru
2025-11-26,Female,28,Verified,False,KA-BLR,Pune
2025-12-16,Other,92,Verified,False,MH-NSK,Bengaluru
2025-05-13,Other,48,Generated,True,MH-PUN,Bengaluru
2025-12-31,Female,89,Rejected,False,KA-MYS,Mysuru
2026-04-03,Female,44,Verified,False,KA-MYS,Coimbatore
2024-08-02,Male,67,Verified,False,TN-CHN,Nashik
2026-02-20,Female,20,Rejected,False,UP-LKO,New Delhi
2025-08-07,Female,45,Generated,True,DL-NDL,Agra
2025-10-25,Male,56,Generated,True,DL-NDL,Mysuru
2024-07-11,Male,6,Generated,True,KA-MYS,New Delhi
2024-06-24,Female,85,Verified,False,MH-PUN,Pune
2025-12-10,Female,44,Rejected,False,TN-CBE,New Delhi
2026-01-31,Female,82,Generated,True,DL-NDL,Pune
2025-08-18,Other,20,Verified,False,UP-LKO,New Delhi
2024-12-29,Female,7,Verified,False,MH-MUM,Mysuru
2025-07-25,Female,7,Verified,False,TN-CHN,Mumbai
2025-03-29,Female,44,Generated,True,MH-NSK,Bengaluru
2025-03-30,Other,61,Verified,False,MH-NSK,Mumbai
2025-01-14,Male,87,Rejected,False,DL-NDL,Agra
2025-05-24,Female,60,Pending,False,MH-NSK,Chennai
2026-01-22,Female,47,Generated,True,MH-MUM,Pune
2024-09-21,Male,44,Rejected,False,KA-BLR,Nashik
2025-07-22,Other,92,Generated,True,DL-NDL,Nashik
2025-12-27,Other,54,Verified,False,MH-PUN,New Delhi
2026-01-22,Male,52,Verified,False,TN-CHN,New Delhi
2025-04-09,Male,94,Verified,False,DL-NDL,Agra
2024-07-28,Other,53,Generated,True,KA-BLR,Pune
2026-03-27,Female,47,Generated,True,DL-NDL,Mumbai
2025-10-06,Other,46,Verified,False,UP-AGR,Nashik
2025-12-22,Other,5,Verified,False,UP-AGR,Mysuru
2024-11-12,Male,13,Rejected,False,MH-NSK,New Delhi
2026-04-17,Other,10,Generated,True,MH-PUN,Lucknow
2025-10-02,Other,24,Verified,False,MH-MUM,New Delhi
2024-06-20,Other,56,Verified,False,DL-NDL,Chennai
2025-11-15,Female,60,Rejected,False,MH-PUN,Mumbai
2025-07-04,Other,38,Verified,False,MH-NSK,Lucknow
2025-10-03,Other,34,Pending,False,DL-NDL,Bengaluru
2025-06-09,Male,17,Verified,False,MH-MUM,Agra
2026-03-28,Male,86,Verified,False,KA-BLR,Lucknow
2025-08-21,Male,28,Verified,False,MH-PUN,Mysuru
2024-11-16,Other,19,Generated,True,TN-CBE,New Delhi
2026-02-17,Male,78,Verified,False,UP-LKO,Mysuru
2025-04-26,Female,50,Generated,True,UP-AGR,Agra
2024-05-05,Female,23,Verified,False,UP-LKO,Chennai
2025-04-29,Female,47,Generated,True,MH-PUN,Coimbatore
2024-05-25,Male,48,Rejected,False,UP-LKO,Mumbai
2026-01-28,Male,73,Rejected,False,MH-NSK,Mysuru
2024-10-18,Male,23,Verified,False,MH-MUM,New Delhi
2025-12-30,Other,29,Verified,False,KA-MYS,Agra
2025-01-02,Female,20,Pending,False,UP-AGR,Lucknow
2024-05-28,Female,68,Rejected,False,DL-NDL,Agra
2026-01-07,Female,39,Verified,False,KA-MYS,Coimbatore
2024-11-05,Male,73,Verified,False,MH-MUM,New Delhi
2024-06-13,Male,51,Rejected,False,TN-CBE,Chennai
2025-11-25,Other,69,Verified,False,TN-CHN,Agra
2026-01-23,Male,36,Verified,False,UP-AGR,Coimbatore
2026-04-17,Other,30,Verified,False,TN-CBE,Coimbatore
2024-10-27,Female,60,Verified,False,MH-MUM,Lucknow
2025-04-14,Male,23,Verified,False,MH-MUM,New Delhi
2025-07-23,Female,80,Rejected,False,DL-NDL,Coimbatore
2025-12-19,Female,92,Verified,False,MH-MUM,Coimbatore
2026-03-04,Male,33,Verified,False,KA-BLR,Coimbatore
2024-05-18,Female,68,Generated,True,MH-MUM,Mysuru
2024-10-20,Male,6,Generated,True,MH-MUM,Mumbai
2024-12-17,Other,90,Verified,False,TN-CHN,Mumbai
2024-05-24,Male,25,Rejected,False,KA-BLR,Chennai
2025-03-07,Other,70,Verified,False,TN-CBE,New Delhi
2026-02-28,Other,5,Generated,True,UP-LKO,Bengaluru
2024-09-29,Female,25,Rejected,False,MH-PUN,Nashik
2025-07-30,Female,56,Rejected,False,TN-CHN,Bengaluru
2024-06-01,Other,71,Rejected,False,TN-CHN,Lucknow
2024-10-15,Other,8,Pending,False,UP-AGR,Nashik
2025-05-26,Female,59,Generated,True,TN-CBE,Lucknow
2024-07-21,Female,79,Verified,False,TN-CHN,Mysuru
2024-06-18,Female,94,Generated,True,MH-NSK,Lucknow
2024-09-02,Other,59,Verified,False,KA-BLR,New Delhi
2024-05-09,Male,66,Verified,False,MH-MUM,Agra
2024-08-30,Male,87,Pending,False,DL-NDL,Chennai
2024-08-30,Female,50,Verified,False,MH-NSK,Mumbai
2025-05-07,Male,76,Generated,True,TN-CBE,Mysuru
2024-06-05,Male,10,Rejected,False,MH-PUN,Agra
2025-06-12,Other,70,Verified,False,MH-NSK,Pune
2026-02-14,Male,72,Rejected,False,DL-NDL,Nashik
2026-02-11,Female,31,Pending,False,MH-MUM,New Delhi
2024-08-26,Female,46,Verified,False,KA-MYS,Nashik
2025-07-22,Male,23,Pending,False,MH-MUM,Lucknow
2024-09-09,Female,11,Generated,True,KA-MYS,New Delhi
2025-05-06,Female,62,Generated,True,KA-BLR,Lucknow
2026-03-19,Other,23,Pending,False,MH-MUM,Nashik
2025-10-28,Other,31,Verified,False,UP-AGR,Nashik
2024-06-08,Other,66,Verified,False,TN-CHN,Nashik
2025-07-10,Other,6,Rejected,False,TN-CBE,Coimbatore
2024-12-09,Female,20,Verified,False,MH-NSK,Agra
2025-08-26,Other,92,Generated,True,TN-CBE,Mysuru
2025-09-22,Female,65,Verified,False,KA-BLR,New Delhi
2025-09-27,Female,91,Rejected,False,UP-LKO,Nashik
2025-04-25,Other,55,Generated,True,TN-CHN,Mumbai
2025-01-28,Male,72,Rejected,False,UP-LKO,Agra
2025-07-26,Other,59,Rejected,False,DL-NDL,Agra
2024-11-08,Male,77,Generated,True,TN-CBE,Mysuru
2025-12-05,Other,42,Generated,True,KA-MYS,Bengaluru
2024-11-13,Male,20,Verified,False,KA-BLR,Coimbatore
2025-08-11,Male,89,Verified,False,UP-AGR,Lucknow
2024-05-13,Other,32,Generated,True,TN-CBE,Chennai
2025-10-18,Female,82,Generated,True,DL-NDL,Lucknow
2024-06-20,Female,79,Generated,True,MH-NSK,Coimbatore
2025-11-04,Female,13,Verified,False,MH-PUN,Mysuru
2025-05-31,Female,53,Generated,True,TN-CHN,Mysuru
2025-02-04,Other,77,Generated,True,TN-CHN,Coimbatore
2024-06-23,Other,6,Rejected,False,MH-MUM,Pune
2024-09-28,Female,81,Verified,False,DL-NDL,Lucknow
2025-01-16,Other,93,Verified,False,MH-PUN,Pune
2026-02-08,Female,78,Generated,True,MH-PUN,Lucknow
2025-05-20,Male,43,Verified,False,MH-MUM,Pune
2026-04-06,Male,70,Rejected,False,MH-NSK,Mysuru
2024-10-05,Male,89,Rejected,False,KA-MYS,Bengaluru
2024-07-01,Female,11,Verified,False,MH-MUM,Mysuru
2025-06-26,Male,58,Verified,False,TN-CHN,Pune
2024-12-13,Male,65,Generated,True,KA-BLR,Pune
2024-09-09,Female,50,Generated,True,DL-NDL,Pune
2024-07-01,Other,60,Verified,False,MH-PUN,Nashik
2025-10-03,Other,67,Generated,True,MH-NSK,Bengaluru
2025-09-16,Other,77,Verified,False,KA-MYS,Agra
2025-04-30,Male,72,Verified,False,KA-MYS,Mysuru
2025-12-21,Female,28,Verified,False,UP-LKO,Mumbai
2025-07-09,Male,37,Pending,False,KA-MYS,Lucknow
2024-07-10,Male,30,Verified,False,TN-CBE,New Delhi
2025-08-04,Other,88,Generated,True,MH-NSK,Coimbatore
2024-10-19,Other,78,Pending,False,UP-LKO,Pune
2024-07-05,Other,32,Verified,False,UP-AGR,Mumbai
2025-05-06,Male,44,Verified,False,KA-MYS,Nashik
2025-06-08,Other,14,Verified,False,KA-BLR,Coimbatore
2025-07-26,Other,6,Rejected,False,UP-AGR,Mumbai
2025-07-18,Other,18,Pending,False,MH-NSK,Pune
2025-12-27,Male,21,Verified,False,MH-PUN,Nashik
2024-09-19,Male,29,Verified,False,UP-AGR,Mysuru
2026-03-28,Female,84,Verified,False,MH-NSK,Chennai
2024-10-28,Other,10,Generated,True,KA-BLR,Coimbatore
2024-11-03,Female,32,Verified,False,TN-CHN,Nashik
2025-06-04,Other,92,Pending,False,DL-NDL,Bengaluru
2025-04-12,Other,45,Verified,False,DL-NDL,Bengaluru
2024-05-06,Other,29,Verified,False,MH-PUN,Bengaluru
2026-02-25,Male,62,Verified,False,TN-CBE,Mysuru
2025-08-27,Female,81,Rejected,False,UP-LKO,Coimbatore
2025-05-26,Female,34,Verified,False,DL-NDL,Chennai
2026-03-25,Other,72,Verified,False,DL-NDL,Chennai
2026-03-09,Other,62,Rejected,False,DL-NDL,Chennai
2025-08-27,Female,68,Verified,False,KA-MYS,Pune
2025-07-10,Other,41,Verified,False,TN-CBE,Pune
2025-10-07,Male,21,Verified,False,MH-NSK,Lucknow
2026-03-17,Female,81,Rejected,False,MH-PUN,Coimbatore
2024-08-25,Female,90,Verified,False,TN-CHN,Nashik
2024-05-11,Other,95,Verified,False,KA-MYS,New Delhi
2025-01-11,Male,92,Verified,False,TN-CBE,Mumbai
2024-08-19,Male,40,Generated,True,UP-AGR,Chennai
2024-11-04,Other,69,Verified,False,MH-MUM,Mysuru
2025-10-20,Female,34,Rejected,False,MH-MUM,New Delhi
2025-02-21,Female,94,Generated,True,MH-NSK,New Delhi
2025-04-17,Male,50,Rejected,False,TN-CHN,New Delhi
2024-11-19,Female,50,Verified,False,DL-NDL,Nashik
2025-06-03,Male,15,Generated,True,TN-CHN,Nashik
2025-12-24,Male,75,Verified,False,TN-CHN,New Delhi
2024-10-18,Female,82,Rejected,False,MH-PUN,Coimbatore
2025-09-23,Male,33,Pending,False,MH-NSK,Mumbai
2025-07-08,Female,54,Rejected,False,UP-LKO,New Delhi
2025-09-06,Female,60,Rejected,False,KA-BLR,Pune
2024-06-07,Male,22,Generated,True,TN-CBE,Coimbatore
2026-04-06,Male,50,Rejected,False,UP-LKO,Pune
2024-05-01,Other,61,Rejected,False,KA-MYS,Mumbai
2025-02-04,Male,68,Verified,False,MH-NSK,Nashik
2025-06-11,Other,73,Verified,False,MH-MUM,Agra
2025-11-02,Other,30,Verified,False,TN-CBE,Mumbai
2024-05-30,Other,48,Verified,False,TN-CHN,Bengaluru
2025-08-28,Other,29,Pending,False,KA-MYS,Mumbai
2025-05-18,Female,65,Rejected,False,KA-BLR,New Delhi
2024-11-29,Other,44,Verified,False,UP-LKO,Lucknow
2024-07-02,Other,60,Verified,False,KA-BLR,Pune
2024-11-01,Female,27,Rejected,False,UP-AGR,Agra
2026-01-24,Other,44,Verified,False,DL-NDL,Agra
2024-09-18,Other,26,Verified,False,UP-LKO,Nashik
2026-03-01,Other,19,Verified,False,UP-AGR,Agra
2025-04-16,Other,38,Verified,False,UP-LKO,Chennai
2024-11-27,Male,76,Verified,False,UP-AGR,Agra
2025-03-21,Other,17,Verified,False,MH-MUM,Nashik
2025-08-04,Female,30,Verified,False,DL-NDL,New Delhi
2026-01-23,Female,94,Verified,False,DL-NDL,Pune
2025-10-14,Female,21,Generated,True,UP-LKO,Nashik
2025-02-03,Female,58,Rejected,False,TN-CHN,New Delhi
2025-05-11,Other,33,Generated,True,UP-LKO,Agra
2026-03-31,Female,82,Generated,True,UP-LKO,Pune
2025-07-18,Other,95,Generated,True,MH-NSK,New Delhi
2025-02-24,Male,53,Verified,False,MH-MUM,Nashik
2025-07-17,Male,69,Verified,False,MH-MUM,Mysuru
2024-07-31,Other,59,Verified,False,MH-PUN,Nashik
2024-08-25,Other,82,Verified,False,UP-AGR,Chennai
2025-11-18,Other,53,Verified,False,KA-BLR,Coimbatore
2025-01-11,Female,69,Verified,False,TN-CHN,Lucknow
2025-12-09,Female,39,Pending,False,TN-CBE,Pune
2025-04-30,Female,18,Verified,False,KA-MYS,Lucknow
2025-03-04,Male,17,Generated,True,UP-AGR,New Delhi
2024-10-09,Female,84,Verified,False,TN-CBE,Agra
2025-11-25,Female,27,Pending,False,MH-NSK,Agra
2025-12-11,Male,51,Pending,False,UP-AGR,Mysuru
2025-11-13,Female,29,Verified,False,UP-AGR,Bengaluru
2025-08-26,Other,64,Generated,True,DL-NDL,Lucknow
2025-10-24,Other,79,Generated,True,TN-CBE,New Delhi
2024-10-14,Other,8,Verified,False,KA-MYS,Pune
2025-01-21,Male,29,Rejected,False,UP-LKO,Lucknow
2024-11-06,Male,73,Verified,False,MH-PUN,Mumbai
2026-01-28,Female,85,Verified,False,DL-NDL,New Delhi
2025-08-14,Female,45,Generated,True,DL-NDL,Mysuru
2024-08-03,Male,84,Verified,False,UP-AGR,Bengaluru
2025-05-20,Other,87,Pending,False,MH-MUM,Nashik
2025-11-21,Female,71,Pending,False,KA-MYS,Agra
2025-11-25,Female,42,Verified,False,DL-NDL,Lucknow
2024-05-26,Other,49,Verified,False,DL-NDL,Coimbatore
2026-01-16,Male,42,Verified,False,KA-BLR,Chennai
2025-08-02,Female,39,Verified,False,MH-PUN,Bengaluru
2024-08-08,Other,79,Verified,False,TN-CBE,Coimbatore
2024-07-21,Female,52,Generated,True,MH-NSK,Nashik
2024-08-21,Male,41,Rejected,False,TN-CBE,Mumbai
2026-01-27,Other,44,Verified,False,MH-NSK,Coimbatore
2025-07-08,Female,31,Generated,True,TN-CHN,Lucknow
2026-02-24,Male,91,Generated,True,MH-NSK,Chennai
2025-12-09,Other,11,Pending,False,MH-MUM,New Delhi
2025-07-07,Male,8,Verified,False,UP-AGR,Lucknow
2025-05-20,Female,66,Generated,True,KA-MYS,New Delhi
2025-04-15,Female,36,Generated,True,MH-NSK,Agra
2025-08-26,Female,61,Rejected,False,UP-AGR,Chennai
2025-03-23,Other,74,Verified,False,UP-LKO,Coimbatore
2026-04-04,Other,89,Rejected,False,KA-MYS,Coimbatore
2026-03-24,Other,17,Verified,False,UP-AGR,Mumbai
2024-10-24,Male,26,Verified,False,TN-CBE,Coimbatore
2025-09-02,Male,79,Verified,False,MH-MUM,Mumbai
2025-03-09,Other,23,Generated,True,UP-AGR,Coimbatore
2024-11-17,Male,49,Rejected,False,DL-NDL,Bengaluru
2024-11-08,Female,93,Verified,False,KA-BLR,New Delhi
2024-07-26,Male,12,Verified,False,MH-MUM,Nashik
2024-09-27,Male,77,Rejected,False,TN-CBE,Agra
2025-07-17,Male,66,Verified,False,TN-CBE,Nashik
2025-09-14,Male,55,Verified,False,UP-AGR,Agra
2024-04-23,Other,27,Rejected,False,UP-AGR,Mysuru
2025-07-22,Male,29,Verified,False,TN-CHN,Mysuru
2024-05-22,Female,63,Rejected,False,KA-MYS,Bengaluru
2025-07-23,Other,31,Verified,False,MH-MUM,Nashik
2024-08-13,Female,7,Pending,False,KA-BLR,Mumbai
2024-07-06,Female,33,Rejected,False,KA-MYS,Coimbatore
2024-10-09,Other,66,Verified,False,MH-NSK,Bengaluru
2026-04-12,Male,90,Verified,False,KA-BLR,Coimbatore
2024-05-21,Male,22,Verified,False,KA-BLR,Chennai
2024-12-28,Other,91,Verified,False,UP-AGR,Bengaluru
2025-01-31,Other,50,Rejected,False,MH-MUM,Agra
2026-03-11,Female,85,Rejected,False,KA-BLR,Lucknow
2026-01-28,Female,54,Verified,False,DL-NDL,Bengaluru
2025-12-13,Male,10,Generated,True,TN-CHN,Bengaluru
2026-03-12,Other,84,Verified,False,KA-BLR,New Delhi
2025-01-24,Other,31,Pending,False,TN-CHN,New Delhi
2025-05-10,Female,61,Verified,False,KA-BLR,Pune
2025-05-25,Male,63,Pending,False,TN-CBE,Pune
2024-05-13,Other,67,Verified,False,UP-LKO,Bengaluru
2025-07-13,Male,90,Pending,False,UP-LKO,New Delhi
2025-12-21,Male,39,Rejected,False,MH-NSK,Mumbai
2025-02-18,Other,65,Generated,True,MH-PUN,Lucknow
2025-05-18,Other,47,Rejected,False,KA-MYS,Mumbai
2026-01-06,Other,38,Rejected,False,UP-AGR,Mysuru
2024-12-18,Other,23,Generated,True,UP-AGR,Coimbatore
2024-08-21,Other,42,Pending,False,UP-AGR,Lucknow
2024-12-09,Male,64,Verified,False,UP-LKO,Mysuru
2024-08-11,Female,52,Generated,True,TN-CBE,Nashik
2025-11-02,Male,92,Rejected,False,MH-PUN,Bengaluru
2025-10-15,Female,23,Verified,False,MH-MUM,Lucknow
2025-05-09,Male,54,Rejected,False,UP-LKO,New Delhi
2025-08-24,Other,53,Verified,False,TN-CHN,Agra
2024-12-02,Other,16,Verified,False,MH-MUM,Mysuru
2026-01-07,Female,86,Verified,False,KA-BLR,Pune
2024-09-08,Male,41,Verified,False,KA-MYS,Mysuru
2024-11-27,Female,63,Verified,False,TN-CBE,Pune
2025-10-25,Female,16,Verified,False,MH-NSK,Bengaluru
2025-12-18,Female,79,Verified,False,KA-MYS,Mysuru
2024-07-17,Male,83,Verified,False,MH-NSK,Bengaluru
2025-12-10,Other,59,Generated,True,TN-CHN,Mumbai
2026-04-07,Female,7,Generated,True,MH-NSK,Mumbai
2025-02-22,Other,76,Verified,False,KA-BLR,Agra
2026-03-26,Female,43,Generated,True,MH-MUM,Mumbai
2026-03-22,Other,77,Verified,False,DL-NDL,Lucknow
2025-05-02,Female,37,Verified,False,KA-BLR,Bengaluru
2024-10-05,Female,24,Verified,False,DL-NDL,New Delhi
2024-10-29,Male,57,Rejected,False,TN-CHN,Coimbatore
2025-03-14,Male,23,Generated,True,MH-MUM,Agra
2024-05-30,Female,60,Verified,False,MH-MUM,Lucknow
2024-10-06,Male,15,Verified,False,TN-CHN,Mysuru
2024-09-17,Other,93,Rejected,False,MH-NSK,Mysuru
2025-12-23,Female,36,Verified,False,MH-NSK,New Delhi
2024-08-18,Female,91,Generated,True,UP-LKO,Agra
2025-08-25,Female,11,Verified,False,MH-MUM,Agra
2025-09-04,Female,40,Generated,True,DL-NDL,Mumbai
2025-08-10,Male,34,Rejected,False,UP-LKO,Agra
2024-08-26,Female,72,Verified,False,DL-NDL,New Delhi
2025-02-07,Other,45,Generated,True,TN-CHN,Agra
2024-05-26,Female,51,Generated,True,MH-PUN,Chennai
2025-05-21,Female,66,Verified,False,MH-PUN,Mysuru
2025-12-26,Other,6,Verified,False,TN-CBE,Pune
2026-02-28,Other,33,Verified,False,TN-CHN,Coimbatore
2024-06-26,Male,30,Verified,False,TN-CHN,Agra
2025-11-21,Female,93,Rejected,False,MH-PUN,Pune
2025-11-05,Female,29,Verified,False,TN-CBE,Lucknow
2025-04-23,Male,78,Rejected,False,UP-LKO,Bengaluru
2026-03-03,Other,84,Verified,False,MH-NSK,Pune
2025-08-15,Male,92,Rejected,False,TN-CHN,Agra
2025-09-19,Other,63,Generated,True,UP-AGR,Lucknow
2025-03-11,Female,26,Rejected,False,TN-CBE,Lucknow
2025-06-01,Male,74,Generated,True,TN-CBE,Nashik
2025-01-10,Other,34,Verified,False,KA-MYS,New Delhi
2025-04-06,Female,49,Rejected,False,KA-BLR,Mysuru
2024-12-02,Other,11,Rejected,False,KA-BLR,Coimbatore
2025-06-12,Other,26,Generated,True,TN-CBE,Mysuru
2025-06-28,Male,75,Generated,True,KA-MYS,Mysuru
2026-02-06,Female,55,Verified,False,UP-LKO,Agra
2026-03-07,Other,78,Generated,True,KA-BLR,Nashik
2025-05-22,Female,55,Rejected,False,KA-BLR,Mysuru
2024-09-19,Other,14,Generated,True,UP-LKO,New Delhi
2026-02-12,Male,78,Verified,False,DL-NDL,New Delhi
2025-10-09,Female,81,Verified,False,KA-BLR,Coimbatore
2025-08-25,Male,38,Rejected,False,TN-CHN,New Delhi
2024-06-11,Female,67,Verified,False,UP-LKO,Mysuru
2025-12-16,Other,22,Rejected,False,UP-AGR,Agra
2024-06-07,Female,88,Rejected,False,UP-AGR,Bengaluru
2025-04-27,Other,10,Verified,False,TN-CBE,Lucknow
2025-01-30,Other,7,Verified,False,UP-LKO,Lucknow
2025-11-28,Other,6,Rejected,False,MH-NSK,Nashik
2025-11-19,Male,77,Verified,False,KA-BLR,Lucknow
2024-05-29,Other,84,Rejected,False,MH-MUM,Nashik
2025-03-02,Female,87,Generated,True,MH-PUN,Coimbatore
2025-02-11,Male,19,Verified,False,TN-CBE,Nashik
2025-09-27,Other,87,Verified,False,DL-NDL,Lucknow
2025-08-28,Female,86,Verified,False,KA-MYS,Bengaluru
2025-12-09,Male,76,Verified,False,UP-AGR,Lucknow
2024-04-19,Male,77,Verified,False,MH-MUM,Mumbai
2025-03-02,Female,46,Rejected,False,TN-CBE,Chennai
2025-08-13,Male,23,Verified,False,KA-MYS,Mumbai
2024-05-02,Other,54,Verified,False,UP-AGR,Nashik
2025-10-13,Male,70,Verified,False,MH-PUN,Chennai
2024-11-12,Other,82,Verified,False,UP-AGR,Mysuru
2024-07-07,Other,75,Verified,False,MH-PUN,New Delhi
2026-03-05,Female,27,Rejected,False,MH-NSK,Agra
2025-07-27,Male,12,Generated,True,UP-AGR,Nashik
2026-02-16,Female,24,Rejected,False,KA-BLR,Agra
2024-09-28,Female,61,Generated,True,MH-PUN,Nashik
2025-11-23,Female,88,Generated,True,TN-CHN,Coimbatore
